# freq (s^-1)	PSD (strain^2 s)
6.075250e+03	2.774196e-22
6.075500e+03	2.774310e-22
6.075750e+03	2.774424e-22
6.076000e+03	2.774539e-22
6.076250e+03	2.774653e-22
6.076500e+03	2.774767e-22
6.076750e+03	2.774881e-22
6.077000e+03	2.774995e-22
6.077250e+03	2.775109e-22
6.077500e+03	2.775224e-22
6.077750e+03	2.775338e-22
6.078000e+03	2.775452e-22
6.078250e+03	2.775566e-22
6.078500e+03	2.775680e-22
6.078750e+03	2.775794e-22
6.079000e+03	2.775908e-22
6.079250e+03	2.776023e-22
6.079500e+03	2.776137e-22
6.079750e+03	2.776251e-22
6.080000e+03	2.776365e-22
6.080250e+03	2.776479e-22
6.080500e+03	2.776593e-22
6.080750e+03	2.776708e-22
6.081000e+03	2.776822e-22
6.081250e+03	2.776936e-22
6.081500e+03	2.777050e-22
6.081750e+03	2.777164e-22
6.082000e+03	2.777278e-22
6.082250e+03	2.777392e-22
6.082500e+03	2.777507e-22
6.082750e+03	2.777621e-22
6.083000e+03	2.777735e-22
6.083250e+03	2.777849e-22
6.083500e+03	2.777963e-22
6.083750e+03	2.778077e-22
6.084000e+03	2.778192e-22
6.084250e+03	2.778306e-22
6.084500e+03	2.778420e-22
6.084750e+03	2.778534e-22
6.085000e+03	2.778648e-22
6.085250e+03	2.778762e-22
6.085500e+03	2.778877e-22
6.085750e+03	2.778991e-22
6.086000e+03	2.779105e-22
6.086250e+03	2.779219e-22
6.086500e+03	2.779333e-22
6.086750e+03	2.779447e-22
6.087000e+03	2.779561e-22
6.087250e+03	2.779676e-22
6.087500e+03	2.779790e-22
6.087750e+03	2.779904e-22
6.088000e+03	2.780018e-22
6.088250e+03	2.780132e-22
6.088500e+03	2.780246e-22
6.088750e+03	2.780361e-22
6.089000e+03	2.780475e-22
6.089250e+03	2.780589e-22
6.089500e+03	2.780703e-22
6.089750e+03	2.780817e-22
6.090000e+03	2.780931e-22
6.090250e+03	2.781045e-22
6.090500e+03	2.781160e-22
6.090750e+03	2.781274e-22
6.091000e+03	2.781388e-22
6.091250e+03	2.781502e-22
6.091500e+03	2.781616e-22
6.091750e+03	2.781730e-22
6.092000e+03	2.781845e-22
6.092250e+03	2.781959e-22
6.092500e+03	2.782073e-22
6.092750e+03	2.782187e-22
6.093000e+03	2.782301e-22
6.093250e+03	2.782415e-22
6.093500e+03	2.782529e-22
6.093750e+03	2.782644e-22
6.094000e+03	2.782758e-22
6.094250e+03	2.782872e-22
6.094500e+03	2.782986e-22
6.094750e+03	2.783100e-22
6.095000e+03	2.783214e-22
6.095250e+03	2.783329e-22
6.095500e+03	2.783443e-22
6.095750e+03	2.783557e-22
6.096000e+03	2.783671e-22
6.096250e+03	2.783785e-22
6.096500e+03	2.783899e-22
6.096750e+03	2.784013e-22
6.097000e+03	2.784128e-22
6.097250e+03	2.784242e-22
6.097500e+03	2.784356e-22
6.097750e+03	2.784470e-22
6.098000e+03	2.784584e-22
6.098250e+03	2.784698e-22
6.098500e+03	2.784813e-22
6.098750e+03	2.784927e-22
6.099000e+03	2.785041e-22
6.099250e+03	2.785155e-22
6.099500e+03	2.785269e-22
6.099750e+03	2.785383e-22
6.100000e+03	2.785497e-22
6.100250e+03	2.785612e-22
6.100500e+03	2.785726e-22
6.100750e+03	2.785840e-22
6.101000e+03	2.785954e-22
6.101250e+03	2.786068e-22
6.101500e+03	2.786182e-22
6.101750e+03	2.786297e-22
6.102000e+03	2.786411e-22
6.102250e+03	2.786525e-22
6.102500e+03	2.786639e-22
6.102750e+03	2.786753e-22
6.103000e+03	2.786867e-22
6.103250e+03	2.786981e-22
6.103500e+03	2.787096e-22
6.103750e+03	2.787210e-22
6.104000e+03	2.787324e-22
6.104250e+03	2.787438e-22
6.104500e+03	2.787552e-22
6.104750e+03	2.787666e-22
6.105000e+03	2.787781e-22
6.105250e+03	2.787895e-22
6.105500e+03	2.788009e-22
6.105750e+03	2.788123e-22
6.106000e+03	2.788237e-22
6.106250e+03	2.788351e-22
6.106500e+03	2.788465e-22
6.106750e+03	2.788580e-22
6.107000e+03	2.788694e-22
6.107250e+03	2.788808e-22
6.107500e+03	2.788922e-22
6.107750e+03	2.789036e-22
6.108000e+03	2.789150e-22
6.108250e+03	2.789265e-22
6.108500e+03	2.789379e-22
6.108750e+03	2.789493e-22
6.109000e+03	2.789607e-22
6.109250e+03	2.789721e-22
6.109500e+03	2.789835e-22
6.109750e+03	2.789949e-22
6.110000e+03	2.790064e-22
6.110250e+03	2.790178e-22
6.110500e+03	2.790292e-22
6.110750e+03	2.790406e-22
6.111000e+03	2.790520e-22
6.111250e+03	2.790634e-22
6.111500e+03	2.790749e-22
6.111750e+03	2.790863e-22
6.112000e+03	2.790977e-22
6.112250e+03	2.791091e-22
6.112500e+03	2.791205e-22
6.112750e+03	2.791319e-22
6.113000e+03	2.791433e-22
6.113250e+03	2.791548e-22
6.113500e+03	2.791662e-22
6.113750e+03	2.791776e-22
6.114000e+03	2.791890e-22
6.114250e+03	2.792004e-22
6.114500e+03	2.792118e-22
6.114750e+03	2.792233e-22
6.115000e+03	2.792347e-22
6.115250e+03	2.792461e-22
6.115500e+03	2.792575e-22
6.115750e+03	2.792689e-22
6.116000e+03	2.792803e-22
6.116250e+03	2.792917e-22
6.116500e+03	2.793032e-22
6.116750e+03	2.793146e-22
6.117000e+03	2.793260e-22
6.117250e+03	2.793374e-22
6.117500e+03	2.793488e-22
6.117750e+03	2.793602e-22
6.118000e+03	2.793717e-22
6.118250e+03	2.793831e-22
6.118500e+03	2.793945e-22
6.118750e+03	2.794059e-22
6.119000e+03	2.794173e-22
6.119250e+03	2.794287e-22
6.119500e+03	2.794401e-22
6.119750e+03	2.794516e-22
6.120000e+03	2.794630e-22
6.120250e+03	2.794744e-22
6.120500e+03	2.794858e-22
6.120750e+03	2.794972e-22
6.121000e+03	2.795086e-22
6.121250e+03	2.795201e-22
6.121500e+03	2.795315e-22
6.121750e+03	2.795429e-22
6.122000e+03	2.795543e-22
6.122250e+03	2.795657e-22
6.122500e+03	2.795771e-22
6.122750e+03	2.795885e-22
6.123000e+03	2.796000e-22
6.123250e+03	2.796114e-22
6.123500e+03	2.796228e-22
6.123750e+03	2.796342e-22
6.124000e+03	2.796456e-22
6.124250e+03	2.796570e-22
6.124500e+03	2.796685e-22
6.124750e+03	2.796799e-22
6.125000e+03	2.796913e-22
6.125250e+03	2.797027e-22
6.125500e+03	2.797141e-22
6.125750e+03	2.797255e-22
6.126000e+03	2.797369e-22
6.126250e+03	2.797484e-22
6.126500e+03	2.797598e-22
6.126750e+03	2.797712e-22
6.127000e+03	2.797826e-22
6.127250e+03	2.797940e-22
6.127500e+03	2.798054e-22
6.127750e+03	2.798169e-22
6.128000e+03	2.798283e-22
6.128250e+03	2.798397e-22
6.128500e+03	2.798511e-22
6.128750e+03	2.798625e-22
6.129000e+03	2.798739e-22
6.129250e+03	2.798853e-22
6.129500e+03	2.798968e-22
6.129750e+03	2.799082e-22
6.130000e+03	2.799196e-22
6.130250e+03	2.799310e-22
6.130500e+03	2.799424e-22
6.130750e+03	2.799538e-22
6.131000e+03	2.799653e-22
6.131250e+03	2.799767e-22
6.131500e+03	2.799881e-22
6.131750e+03	2.799995e-22
6.132000e+03	2.800109e-22
6.132250e+03	2.800223e-22
6.132500e+03	2.800337e-22
6.132750e+03	2.800452e-22
6.133000e+03	2.800566e-22
6.133250e+03	2.800680e-22
6.133500e+03	2.800794e-22
6.133750e+03	2.800908e-22
6.134000e+03	2.801022e-22
6.134250e+03	2.801137e-22
6.134500e+03	2.801251e-22
6.134750e+03	2.801365e-22
6.135000e+03	2.801479e-22
6.135250e+03	2.801593e-22
6.135500e+03	2.801707e-22
6.135750e+03	2.801821e-22
6.136000e+03	2.801936e-22
6.136250e+03	2.802050e-22
6.136500e+03	2.802164e-22
6.136750e+03	2.802278e-22
6.137000e+03	2.802392e-22
6.137250e+03	2.802506e-22
6.137500e+03	2.802621e-22
6.137750e+03	2.802735e-22
6.138000e+03	2.802849e-22
6.138250e+03	2.802963e-22
6.138500e+03	2.803077e-22
6.138750e+03	2.803191e-22
6.139000e+03	2.803305e-22
6.139250e+03	2.803420e-22
6.139500e+03	2.803534e-22
6.139750e+03	2.803648e-22
6.140000e+03	2.803762e-22
6.140250e+03	2.803876e-22
6.140500e+03	2.803990e-22
6.140750e+03	2.804105e-22
6.141000e+03	2.804219e-22
6.141250e+03	2.804333e-22
6.141500e+03	2.804447e-22
6.141750e+03	2.804561e-22
6.142000e+03	2.804675e-22
6.142250e+03	2.804789e-22
6.142500e+03	2.804904e-22
6.142750e+03	2.805018e-22
6.143000e+03	2.805132e-22
6.143250e+03	2.805246e-22
6.143500e+03	2.805360e-22
6.143750e+03	2.805474e-22
6.144000e+03	2.805589e-22
6.144250e+03	2.805703e-22
6.144500e+03	2.805817e-22
6.144750e+03	2.805931e-22
6.145000e+03	2.806045e-22
6.145250e+03	2.806159e-22
6.145500e+03	2.806273e-22
6.145750e+03	2.806388e-22
6.146000e+03	2.806502e-22
6.146250e+03	2.806616e-22
6.146500e+03	2.806730e-22
6.146750e+03	2.806844e-22
6.147000e+03	2.806958e-22
6.147250e+03	2.807073e-22
6.147500e+03	2.807187e-22
6.147750e+03	2.807301e-22
6.148000e+03	2.807415e-22
6.148250e+03	2.807529e-22
6.148500e+03	2.807643e-22
6.148750e+03	2.807757e-22
6.149000e+03	2.807872e-22
6.149250e+03	2.807986e-22
6.149500e+03	2.808100e-22
6.149750e+03	2.808214e-22
6.150000e+03	2.808328e-22
6.150250e+03	2.808442e-22
6.150500e+03	2.808557e-22
6.150750e+03	2.808671e-22
6.151000e+03	2.808785e-22
6.151250e+03	2.808899e-22
6.151500e+03	2.809013e-22
6.151750e+03	2.809127e-22
6.152000e+03	2.809241e-22
6.152250e+03	2.809356e-22
6.152500e+03	2.809470e-22
6.152750e+03	2.809584e-22
6.153000e+03	2.809698e-22
6.153250e+03	2.809812e-22
6.153500e+03	2.809926e-22
6.153750e+03	2.810041e-22
6.154000e+03	2.810155e-22
6.154250e+03	2.810269e-22
6.154500e+03	2.810383e-22
6.154750e+03	2.810497e-22
6.155000e+03	2.810611e-22
6.155250e+03	2.810726e-22
6.155500e+03	2.810840e-22
6.155750e+03	2.810954e-22
6.156000e+03	2.811068e-22
6.156250e+03	2.811182e-22
6.156500e+03	2.811296e-22
6.156750e+03	2.811410e-22
6.157000e+03	2.811525e-22
6.157250e+03	2.811639e-22
6.157500e+03	2.811753e-22
6.157750e+03	2.811867e-22
6.158000e+03	2.811981e-22
6.158250e+03	2.812095e-22
6.158500e+03	2.812210e-22
6.158750e+03	2.812324e-22
6.159000e+03	2.812438e-22
6.159250e+03	2.812552e-22
6.159500e+03	2.812666e-22
6.159750e+03	2.812780e-22
6.160000e+03	2.812894e-22
6.160250e+03	2.813009e-22
6.160500e+03	2.813123e-22
6.160750e+03	2.813237e-22
6.161000e+03	2.813351e-22
6.161250e+03	2.813465e-22
6.161500e+03	2.813579e-22
6.161750e+03	2.813694e-22
6.162000e+03	2.813808e-22
6.162250e+03	2.813922e-22
6.162500e+03	2.814036e-22
6.162750e+03	2.814150e-22
6.163000e+03	2.814264e-22
6.163250e+03	2.814378e-22
6.163500e+03	2.814493e-22
6.163750e+03	2.814607e-22
6.164000e+03	2.814721e-22
6.164250e+03	2.814835e-22
6.164500e+03	2.814949e-22
6.164750e+03	2.815063e-22
6.165000e+03	2.815178e-22
6.165250e+03	2.815292e-22
6.165500e+03	2.815406e-22
6.165750e+03	2.815520e-22
6.166000e+03	2.815634e-22
6.166250e+03	2.815748e-22
6.166500e+03	2.815862e-22
6.166750e+03	2.815977e-22
6.167000e+03	2.816091e-22
6.167250e+03	2.816205e-22
6.167500e+03	2.816319e-22
6.167750e+03	2.816433e-22
6.168000e+03	2.816547e-22
6.168250e+03	2.816662e-22
6.168500e+03	2.816776e-22
6.168750e+03	2.816890e-22
6.169000e+03	2.817004e-22
6.169250e+03	2.817118e-22
6.169500e+03	2.817232e-22
6.169750e+03	2.817346e-22
6.170000e+03	2.817461e-22
6.170250e+03	2.817575e-22
6.170500e+03	2.817689e-22
6.170750e+03	2.817803e-22
6.171000e+03	2.817917e-22
6.171250e+03	2.818031e-22
6.171500e+03	2.818146e-22
6.171750e+03	2.818260e-22
6.172000e+03	2.818374e-22
6.172250e+03	2.818488e-22
6.172500e+03	2.818602e-22
6.172750e+03	2.818716e-22
6.173000e+03	2.818830e-22
6.173250e+03	2.818945e-22
6.173500e+03	2.819059e-22
6.173750e+03	2.819173e-22
6.174000e+03	2.819287e-22
6.174250e+03	2.819401e-22
6.174500e+03	2.819515e-22
6.174750e+03	2.819630e-22
6.175000e+03	2.819744e-22
6.175250e+03	2.819858e-22
6.175500e+03	2.819972e-22
6.175750e+03	2.820086e-22
6.176000e+03	2.820200e-22
6.176250e+03	2.820314e-22
6.176500e+03	2.820429e-22
6.176750e+03	2.820543e-22
6.177000e+03	2.820657e-22
6.177250e+03	2.820771e-22
6.177500e+03	2.820885e-22
6.177750e+03	2.820999e-22
6.178000e+03	2.821114e-22
6.178250e+03	2.821228e-22
6.178500e+03	2.821342e-22
6.178750e+03	2.821456e-22
6.179000e+03	2.821570e-22
6.179250e+03	2.821684e-22
6.179500e+03	2.821798e-22
6.179750e+03	2.821913e-22
6.180000e+03	2.822027e-22
6.180250e+03	2.822141e-22
6.180500e+03	2.822255e-22
6.180750e+03	2.822369e-22
6.181000e+03	2.822483e-22
6.181250e+03	2.822598e-22
6.181500e+03	2.822712e-22
6.181750e+03	2.822826e-22
6.182000e+03	2.822940e-22
6.182250e+03	2.823054e-22
6.182500e+03	2.823168e-22
6.182750e+03	2.823282e-22
6.183000e+03	2.823397e-22
6.183250e+03	2.823511e-22
6.183500e+03	2.823625e-22
6.183750e+03	2.823739e-22
6.184000e+03	2.823853e-22
6.184250e+03	2.823967e-22
6.184500e+03	2.824082e-22
6.184750e+03	2.824196e-22
6.185000e+03	2.824310e-22
6.185250e+03	2.824424e-22
6.185500e+03	2.824538e-22
6.185750e+03	2.824652e-22
6.186000e+03	2.824766e-22
6.186250e+03	2.824881e-22
6.186500e+03	2.824995e-22
6.186750e+03	2.825109e-22
6.187000e+03	2.825223e-22
6.187250e+03	2.825337e-22
6.187500e+03	2.825451e-22
6.187750e+03	2.825566e-22
6.188000e+03	2.825680e-22
6.188250e+03	2.825794e-22
6.188500e+03	2.825908e-22
6.188750e+03	2.826022e-22
6.189000e+03	2.826136e-22
6.189250e+03	2.826250e-22
6.189500e+03	2.826365e-22
6.189750e+03	2.826479e-22
6.190000e+03	2.826593e-22
6.190250e+03	2.826707e-22
6.190500e+03	2.826821e-22
6.190750e+03	2.826935e-22
6.191000e+03	2.827050e-22
6.191250e+03	2.827164e-22
6.191500e+03	2.827278e-22
6.191750e+03	2.827392e-22
6.192000e+03	2.827506e-22
6.192250e+03	2.827620e-22
6.192500e+03	2.827734e-22
6.192750e+03	2.827849e-22
6.193000e+03	2.827963e-22
6.193250e+03	2.828077e-22
6.193500e+03	2.828191e-22
6.193750e+03	2.828305e-22
6.194000e+03	2.828419e-22
6.194250e+03	2.828534e-22
6.194500e+03	2.828648e-22
6.194750e+03	2.828762e-22
6.195000e+03	2.828876e-22
6.195250e+03	2.828990e-22
6.195500e+03	2.829104e-22
6.195750e+03	2.829218e-22
6.196000e+03	2.829333e-22
6.196250e+03	2.829447e-22
6.196500e+03	2.829561e-22
6.196750e+03	2.829675e-22
6.197000e+03	2.829789e-22
6.197250e+03	2.829903e-22
6.197500e+03	2.830018e-22
6.197750e+03	2.830132e-22
6.198000e+03	2.830246e-22
6.198250e+03	2.830360e-22
6.198500e+03	2.830474e-22
6.198750e+03	2.830588e-22
6.199000e+03	2.830702e-22
6.199250e+03	2.830817e-22
6.199500e+03	2.830931e-22
6.199750e+03	2.831045e-22
6.200000e+03	2.831159e-22
6.200250e+03	2.831273e-22
6.200500e+03	2.831387e-22
6.200750e+03	2.831502e-22
6.201000e+03	2.831616e-22
6.201250e+03	2.831730e-22
6.201500e+03	2.831844e-22
6.201750e+03	2.831958e-22
6.202000e+03	2.832072e-22
6.202250e+03	2.832186e-22
6.202500e+03	2.832301e-22
6.202750e+03	2.832415e-22
6.203000e+03	2.832529e-22
6.203250e+03	2.832643e-22
6.203500e+03	2.832757e-22
6.203750e+03	2.832871e-22
6.204000e+03	2.832986e-22
6.204250e+03	2.833100e-22
6.204500e+03	2.833214e-22
6.204750e+03	2.833328e-22
6.205000e+03	2.833442e-22
6.205250e+03	2.833556e-22
6.205500e+03	2.833670e-22
6.205750e+03	2.833785e-22
6.206000e+03	2.833899e-22
6.206250e+03	2.834013e-22
6.206500e+03	2.834127e-22
6.206750e+03	2.834241e-22
6.207000e+03	2.834355e-22
6.207250e+03	2.834470e-22
6.207500e+03	2.834584e-22
6.207750e+03	2.834698e-22
6.208000e+03	2.834812e-22
6.208250e+03	2.834926e-22
6.208500e+03	2.835040e-22
6.208750e+03	2.835155e-22
6.209000e+03	2.835269e-22
6.209250e+03	2.835383e-22
6.209500e+03	2.835497e-22
6.209750e+03	2.835611e-22
6.210000e+03	2.835725e-22
6.210250e+03	2.835839e-22
6.210500e+03	2.835954e-22
6.210750e+03	2.836068e-22
6.211000e+03	2.836182e-22
6.211250e+03	2.836296e-22
6.211500e+03	2.836410e-22
6.211750e+03	2.836524e-22
6.212000e+03	2.836639e-22
6.212250e+03	2.836753e-22
6.212500e+03	2.836867e-22
6.212750e+03	2.836981e-22
6.213000e+03	2.837095e-22
6.213250e+03	2.837209e-22
6.213500e+03	2.837323e-22
6.213750e+03	2.837438e-22
6.214000e+03	2.837552e-22
6.214250e+03	2.837666e-22
6.214500e+03	2.837780e-22
6.214750e+03	2.837894e-22
6.215000e+03	2.838008e-22
6.215250e+03	2.838123e-22
6.215500e+03	2.838237e-22
6.215750e+03	2.838351e-22
6.216000e+03	2.838465e-22
6.216250e+03	2.838579e-22
6.216500e+03	2.838693e-22
6.216750e+03	2.838807e-22
6.217000e+03	2.838922e-22
6.217250e+03	2.839036e-22
6.217500e+03	2.839150e-22
6.217750e+03	2.839264e-22
6.218000e+03	2.839378e-22
6.218250e+03	2.839492e-22
6.218500e+03	2.839607e-22
6.218750e+03	2.839721e-22
6.219000e+03	2.839835e-22
6.219250e+03	2.839949e-22
6.219500e+03	2.840063e-22
6.219750e+03	2.840177e-22
6.220000e+03	2.840291e-22
6.220250e+03	2.840406e-22
6.220500e+03	2.840520e-22
6.220750e+03	2.840634e-22
6.221000e+03	2.840748e-22
6.221250e+03	2.840862e-22
6.221500e+03	2.840976e-22
6.221750e+03	2.841091e-22
6.222000e+03	2.841205e-22
6.222250e+03	2.841319e-22
6.222500e+03	2.841433e-22
6.222750e+03	2.841547e-22
6.223000e+03	2.841661e-22
6.223250e+03	2.841775e-22
6.223500e+03	2.841890e-22
6.223750e+03	2.842004e-22
6.224000e+03	2.842118e-22
6.224250e+03	2.842232e-22
6.224500e+03	2.842346e-22
6.224750e+03	2.842460e-22
6.225000e+03	2.842575e-22
6.225250e+03	2.842689e-22
6.225500e+03	2.842803e-22
6.225750e+03	2.842917e-22
6.226000e+03	2.843031e-22
6.226250e+03	2.843145e-22
6.226500e+03	2.843259e-22
6.226750e+03	2.843374e-22
6.227000e+03	2.843488e-22
6.227250e+03	2.843602e-22
6.227500e+03	2.843716e-22
6.227750e+03	2.843830e-22
6.228000e+03	2.843944e-22
6.228250e+03	2.844059e-22
6.228500e+03	2.844173e-22
6.228750e+03	2.844287e-22
6.229000e+03	2.844401e-22
6.229250e+03	2.844515e-22
6.229500e+03	2.844629e-22
6.229750e+03	2.844743e-22
6.230000e+03	2.844858e-22
6.230250e+03	2.844972e-22
6.230500e+03	2.845086e-22
6.230750e+03	2.845200e-22
6.231000e+03	2.845314e-22
6.231250e+03	2.845428e-22
6.231500e+03	2.845543e-22
6.231750e+03	2.845657e-22
6.232000e+03	2.845771e-22
6.232250e+03	2.845885e-22
6.232500e+03	2.845999e-22
6.232750e+03	2.846113e-22
6.233000e+03	2.846227e-22
6.233250e+03	2.846342e-22
6.233500e+03	2.846456e-22
6.233750e+03	2.846570e-22
6.234000e+03	2.846684e-22
6.234250e+03	2.846798e-22
6.234500e+03	2.846912e-22
6.234750e+03	2.847027e-22
6.235000e+03	2.847141e-22
6.235250e+03	2.847255e-22
6.235500e+03	2.847369e-22
6.235750e+03	2.847483e-22
6.236000e+03	2.847597e-22
6.236250e+03	2.847711e-22
6.236500e+03	2.847826e-22
6.236750e+03	2.847940e-22
6.237000e+03	2.848054e-22
6.237250e+03	2.848168e-22
6.237500e+03	2.848282e-22
6.237750e+03	2.848396e-22
6.238000e+03	2.848511e-22
6.238250e+03	2.848625e-22
6.238500e+03	2.848739e-22
6.238750e+03	2.848853e-22
6.239000e+03	2.848967e-22
6.239250e+03	2.849081e-22
6.239500e+03	2.849195e-22
6.239750e+03	2.849310e-22
6.240000e+03	2.849424e-22
6.240250e+03	2.849538e-22
6.240500e+03	2.849652e-22
6.240750e+03	2.849766e-22
6.241000e+03	2.849880e-22
6.241250e+03	2.849995e-22
6.241500e+03	2.850109e-22
6.241750e+03	2.850223e-22
6.242000e+03	2.850337e-22
6.242250e+03	2.850451e-22
6.242500e+03	2.850565e-22
6.242750e+03	2.850679e-22
6.243000e+03	2.850794e-22
6.243250e+03	2.850908e-22
6.243500e+03	2.851022e-22
6.243750e+03	2.851136e-22
6.244000e+03	2.851250e-22
6.244250e+03	2.851364e-22
6.244500e+03	2.851479e-22
6.244750e+03	2.851593e-22
6.245000e+03	2.851707e-22
6.245250e+03	2.851821e-22
6.245500e+03	2.851935e-22
6.245750e+03	2.852049e-22
6.246000e+03	2.852163e-22
6.246250e+03	2.852278e-22
6.246500e+03	2.852392e-22
6.246750e+03	2.852506e-22
6.247000e+03	2.852620e-22
6.247250e+03	2.852734e-22
6.247500e+03	2.852848e-22
6.247750e+03	2.852963e-22
6.248000e+03	2.853077e-22
6.248250e+03	2.853191e-22
6.248500e+03	2.853305e-22
6.248750e+03	2.853419e-22
6.249000e+03	2.853533e-22
6.249250e+03	2.853647e-22
6.249500e+03	2.853762e-22
6.249750e+03	2.853876e-22
6.250000e+03	2.853990e-22
6.250250e+03	2.854104e-22
6.250500e+03	2.854218e-22
6.250750e+03	2.854332e-22
6.251000e+03	2.854447e-22
6.251250e+03	2.854561e-22
6.251500e+03	2.854675e-22
6.251750e+03	2.854789e-22
6.252000e+03	2.854903e-22
6.252250e+03	2.855017e-22
6.252500e+03	2.855131e-22
6.252750e+03	2.855246e-22
6.253000e+03	2.855360e-22
6.253250e+03	2.855474e-22
6.253500e+03	2.855588e-22
6.253750e+03	2.855702e-22
6.254000e+03	2.855816e-22
6.254250e+03	2.855931e-22
6.254500e+03	2.856045e-22
6.254750e+03	2.856159e-22
6.255000e+03	2.856273e-22
6.255250e+03	2.856387e-22
6.255500e+03	2.856501e-22
6.255750e+03	2.856615e-22
6.256000e+03	2.856730e-22
6.256250e+03	2.856844e-22
6.256500e+03	2.856958e-22
6.256750e+03	2.857072e-22
6.257000e+03	2.857186e-22
6.257250e+03	2.857300e-22
6.257500e+03	2.857415e-22
6.257750e+03	2.857529e-22
6.258000e+03	2.857643e-22
6.258250e+03	2.857757e-22
6.258500e+03	2.857871e-22
6.258750e+03	2.857985e-22
6.259000e+03	2.858100e-22
6.259250e+03	2.858214e-22
6.259500e+03	2.858328e-22
6.259750e+03	2.858442e-22
6.260000e+03	2.858556e-22
6.260250e+03	2.858670e-22
6.260500e+03	2.858784e-22
6.260750e+03	2.858899e-22
6.261000e+03	2.859013e-22
6.261250e+03	2.859127e-22
6.261500e+03	2.859241e-22
6.261750e+03	2.859355e-22
6.262000e+03	2.859469e-22
6.262250e+03	2.859584e-22
6.262500e+03	2.859698e-22
6.262750e+03	2.859812e-22
6.263000e+03	2.859926e-22
6.263250e+03	2.860040e-22
6.263500e+03	2.860154e-22
6.263750e+03	2.860268e-22
6.264000e+03	2.860383e-22
6.264250e+03	2.860497e-22
6.264500e+03	2.860611e-22
6.264750e+03	2.860725e-22
6.265000e+03	2.860839e-22
6.265250e+03	2.860953e-22
6.265500e+03	2.861068e-22
6.265750e+03	2.861182e-22
6.266000e+03	2.861296e-22
6.266250e+03	2.861410e-22
6.266500e+03	2.861524e-22
6.266750e+03	2.861638e-22
6.267000e+03	2.861752e-22
6.267250e+03	2.861867e-22
6.267500e+03	2.861981e-22
6.267750e+03	2.862095e-22
6.268000e+03	2.862209e-22
6.268250e+03	2.862323e-22
6.268500e+03	2.862437e-22
6.268750e+03	2.862552e-22
6.269000e+03	2.862666e-22
6.269250e+03	2.862780e-22
6.269500e+03	2.862894e-22
6.269750e+03	2.863008e-22
6.270000e+03	2.863122e-22
6.270250e+03	2.863236e-22
6.270500e+03	2.863351e-22
6.270750e+03	2.863465e-22
6.271000e+03	2.863579e-22
6.271250e+03	2.863693e-22
6.271500e+03	2.863807e-22
6.271750e+03	2.863921e-22
6.272000e+03	2.864036e-22
6.272250e+03	2.864150e-22
6.272500e+03	2.864264e-22
6.272750e+03	2.864378e-22
6.273000e+03	2.864492e-22
6.273250e+03	2.864606e-22
6.273500e+03	2.864720e-22
6.273750e+03	2.864835e-22
6.274000e+03	2.864949e-22
6.274250e+03	2.865063e-22
6.274500e+03	2.865177e-22
6.274750e+03	2.865291e-22
6.275000e+03	2.865405e-22
6.275250e+03	2.865520e-22
6.275500e+03	2.865634e-22
6.275750e+03	2.865748e-22
6.276000e+03	2.865862e-22
6.276250e+03	2.865976e-22
6.276500e+03	2.866090e-22
6.276750e+03	2.866204e-22
6.277000e+03	2.866319e-22
6.277250e+03	2.866433e-22
6.277500e+03	2.866547e-22
6.277750e+03	2.866661e-22
6.278000e+03	2.866775e-22
6.278250e+03	2.866889e-22
6.278500e+03	2.867004e-22
6.278750e+03	2.867118e-22
6.279000e+03	2.867232e-22
6.279250e+03	2.867346e-22
6.279500e+03	2.867460e-22
6.279750e+03	2.867574e-22
6.280000e+03	2.867688e-22
6.280250e+03	2.867803e-22
6.280500e+03	2.867917e-22
6.280750e+03	2.868031e-22
6.281000e+03	2.868145e-22
6.281250e+03	2.868259e-22
6.281500e+03	2.868373e-22
6.281750e+03	2.868488e-22
6.282000e+03	2.868602e-22
6.282250e+03	2.868716e-22
6.282500e+03	2.868830e-22
6.282750e+03	2.868944e-22
6.283000e+03	2.869058e-22
6.283250e+03	2.869172e-22
6.283500e+03	2.869287e-22
6.283750e+03	2.869401e-22
6.284000e+03	2.869515e-22
6.284250e+03	2.869629e-22
6.284500e+03	2.869743e-22
6.284750e+03	2.869857e-22
6.285000e+03	2.869972e-22
6.285250e+03	2.870086e-22
6.285500e+03	2.870200e-22
6.285750e+03	2.870314e-22
6.286000e+03	2.870428e-22
6.286250e+03	2.870542e-22
6.286500e+03	2.870656e-22
6.286750e+03	2.870771e-22
6.287000e+03	2.870885e-22
6.287250e+03	2.870999e-22
6.287500e+03	2.871113e-22
6.287750e+03	2.871227e-22
6.288000e+03	2.871341e-22
6.288250e+03	2.871456e-22
6.288500e+03	2.871570e-22
6.288750e+03	2.871684e-22
6.289000e+03	2.871798e-22
6.289250e+03	2.871912e-22
6.289500e+03	2.872026e-22
6.289750e+03	2.872140e-22
6.290000e+03	2.872255e-22
6.290250e+03	2.872369e-22
6.290500e+03	2.872483e-22
6.290750e+03	2.872597e-22
6.291000e+03	2.872711e-22
6.291250e+03	2.872825e-22
6.291500e+03	2.872940e-22
6.291750e+03	2.873054e-22
6.292000e+03	2.873168e-22
6.292250e+03	2.873282e-22
6.292500e+03	2.873396e-22
6.292750e+03	2.873510e-22
6.293000e+03	2.873624e-22
6.293250e+03	2.873739e-22
